state_name,district_name,block_tehsil_name,village_name,s_no_of_scheme,scheme_type_name,tubewell_type,scheme_owner_name,location_particulars,total_owners_holding,scheme_owner_social_status_name,gender_name,commissioning_period_display,scheme_depth,scheme_diameter,scheme_bore_depth,nearest_scheme_distance,scheme_construction_cost,scheme_machinery_cost,scheme_maintainence_cost,finance_source_name1,finance_source_name2,construction_subsidy,machinery_subsidy,scheme_status_name,not_in_use_years,scheme_status_reason_temporarily_name,scheme_status_reason_permanently_name,water_distribution_method_name,lifting_device_type_name,lifting_device_enrgy_source_name,horse_power_of_lifting_device,pump_operating_days_kharif_season,pump_operating_days_rabi_season,pump_operating_days_perennial_season,pump_operating_days_other_season,avg_pumping_per_day_kharif_season,avg_pumping_per_day_rabi_season,avg_pumping_per_day_perennial_season,avg_pumping_per_day_other_season,culturable_command_area,ref_selection_id_located_in_major_medium_scheme_name,ipc_kharif_season,ipc_rabi_season,ipc_perennial_season,ipc_other_season,ipc_total,ipu_kharif_season,ipu_rabi_season,ipu_perennial_season,ipu_other_season,ipu_total,ref_selection_scheme_functioning_name,ref_selection_under_utilisation_name,ref_reason_for_under_utilisation_name,ref_sub_scheme_type_name,command_area_name,ref_reason_command_area_name,ref_scheme_recharge_of_ground_water_name,ref_scheme_type_dugwell_name,ref_scheme_type_tubewell_name
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,51,Tube well,Deep Tube well,Owned by individual farmer,"MELEVEETTIL, K M CHALLA",0.391,OBC,Female,Up to 2013-2014,85,100,NA,90,115000,15000,3000,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,20,40,0,0,3,5,NA,NA,0.39,Yes,0.39,0.39,0,0,0.78,0.39,0.39,0,0,0.78,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,55,Tube well,Deep Tube well,Owned by individual farmer,"MUTHIRAMPPALLAM, ELAPPULLY",0.57,OBC,Female,Up to 2013-2014,80,100,NA,40,25000,15000,2000,Own savings,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Submersible pump,Electric,5,40,60,0,0,3,4,NA,NA,0.57,Yes,0.57,0.57,0,0,1.14,0.57,0.57,0,0,1.14,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,56,Tube well,Deep Tube well,Owned by individual farmer,VENGODI MAMPULLI VEEDU,0.715,OBC,Male,Up to 2013-2014,85,150,NA,40,150000,15000,2000,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,40,50,0,0,2,3,NA,NA,0.71,Yes,0.71,0.71,0,0,1.42,0.71,0.71,0,0,1.42,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,58,Tube well,Deep Tube well,Owned by individual farmer,"KOZHINJARAMKAD, THODAMPALLAM",1.98,OBC,Male,Up to 2013-2014,90,100,NA,50,100000,30000,1000,Own savings,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Submersible pump,Electric,5,40,70,0,0,2,5,NA,NA,1.98,Yes,1.98,1.98,0,0,3.96,1.98,1.98,0,0,3.96,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,59,Tube well,Deep Tube well,Owned by individual farmer,VENTHAPALAYAM,0.28,OBC,Male,Up to 2013-2014,85,100,NA,60,130000,20000,3000,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,40,60,0,0,3,5,NA,NA,0.28,Yes,0.28,0.28,0,0,0.56,0.28,0.28,0,0,0.56,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,61,Tube well,Deep Tube well,Owned by individual farmer,PULIKULAM HOUSE,0.254,OBC,Male,Up to 2013-2014,90,100,NA,50,140000,20000,3000,Own savings,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Submersible pump,Electric,5,40,70,0,0,5,6,NA,NA,0.69,Yes,0.69,0.69,0,0,1.38,0.69,0.69,0,0,1.38,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,62,Tube well,Deep Tube well,Owned by individual farmer,CHATHAMPALLY,0.35,OBC,Male,Up to 2013-2014,85,100,NA,40,130000,20000,3000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,30,60,0,0,3,4,NA,NA,0.35,Yes,0.35,0.35,0,0,0.7,0.35,0.35,0,0,0.7,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,63,Tube well,Deep Tube well,Owned by individual farmer,CHERANNAD,1.35,OBC,Male,Up to 2013-2014,90,150,NA,40,150000,20000,3000,Own savings,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Submersible pump,Electric,5,40,70,0,0,3,4,NA,NA,1.35,Yes,1.35,1.35,0,0,2.7,1.35,1.35,0,0,2.7,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,66,Tube well,Deep Tube well,Owned by individual farmer,MANIYERI,0.692,OBC,Female,Up to 2013-2014,90,150,NA,30,20000,8000,10000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,40,60,0,0,3,4,NA,NA,0.69,Yes,0.69,0.69,0,0,1.38,0.69,0.69,0,0,1.38,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,67,Tube well,Deep Tube well,Owned by individual farmer,"KOYYARAMBODE, KANJIKODE",0.316,OBC,Male,Up to 2013-2014,90,190,NA,35,25000,30000,1000,Own savings,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Submersible pump,Electric,5,70,40,0,0,3,4,NA,NA,0.31,Yes,0.31,0.31,0,0,0.62,0.31,0.31,0,0,0.62,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,68,Tube well,Deep Tube well,Owned by individual farmer,"NOCHIKKADUKALAM, ELAPPULLY",0.378,OBC,Female,Up to 2013-2014,90,150,NA,35,25000,1000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,40,60,0,0,3,4,NA,NA,0.37,Yes,0.37,0.37,0,0,0.74,0.37,0.37,0,0,0.74,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,73,Tube well,Deep Tube well,Owned by individual farmer,"THOTTAKARA, THENALI",1.92,OBC,Male,Up to 2013-2014,95,150,NA,45,25000,10000,1000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,30,70,0,0,2,5,NA,NA,1.92,Yes,1.92,1.92,0,0,3.84,1.92,1.92,0,0,3.84,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,72,Tube well,Deep Tube well,Owned by individual farmer,CHANTHAMPULLY,0.353,OBC,Male,Up to 2013-2014,90,100,NA,40,125000,15000,1000,Own savings,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Submersible pump,Electric,5,30,60,0,0,2,4,NA,NA,0.35,Yes,0.35,0.35,0,0,0.7,0.35,0.35,0,0,0.7,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,74,Tube well,Deep Tube well,Owned by individual farmer,THENARI,0.323,OBC,Male,Up to 2013-2014,85,150,NA,50,25000,10000,3000,Own savings,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Submersible pump,Electric,5,30,70,0,0,3,4,NA,NA,0.32,Yes,0.32,0.32,0,0,0.64,0.32,0.32,0,0,0.64,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,77,Tube well,Deep Tube well,Owned by individual farmer,"MAYAMKULAM, ELAPPULLY",0.809,OBC,Male,Up to 2013-2014,135,150,NA,40,25000,10000,1000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,40,60,0,0,2,4,NA,NA,0.8,No,0.8,0.8,0,0,1.6,0.8,0.8,0,0,1.6,NA,No,NA,NA,W P,Other reasons,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,78,Tube well,Deep Tube well,Owned by individual farmer,MAYAMKULAM,0.606,OBC,Male,Up to 2013-2014,105,150,NA,40,130000,20000,1000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,30,40,0,0,2,5,NA,NA,0.6,No,0.6,0.6,0,0,1.2,0.6,0.6,0,0,1.2,NA,No,NA,NA,W P,Other reasons,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,79,Tube well,Deep Tube well,Owned by individual farmer,"CHOZHIYAMPAK, ELAPPULLY",0.41,OBC,Male,Up to 2013-2014,100,150,NA,35,35000,30000,2000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,30,70,0,0,2,3,NA,NA,1.41,No,1.41,1.41,0,0,2.82,1.41,1.41,0,0,2.82,NA,No,NA,NA,W P,Other reasons,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,80,Tube well,Deep Tube well,Owned by individual farmer,"CHOZHIYAMPAKKU, ELAPPULLY",1.61,OBC,Male,Up to 2013-2014,105,150,NA,40,25000,15000,3000,Own savings,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Submersible pump,Electric,5,40,60,0,0,2,4,NA,NA,1.61,No,1.61,1.61,0,0,3.22,1.61,1.61,0,0,3.22,NA,No,NA,NA,W P,Other reasons,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,81,Tube well,Deep Tube well,Owned by individual farmer,"CHOZHIYAMPAKKU, ELAPPULLY",0.606,OBC,Male,Up to 2013-2014,114,150,NA,40,125000,20000,1000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,50,70,0,0,2,4,NA,NA,0.6,No,0.6,0.6,0,0,1.2,0.6,0.6,0,0,1.2,NA,No,NA,NA,W P,Other reasons,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,82,Tube well,Deep Tube well,Owned by individual farmer,"CHOZHIYAMPAKKU, ELAPPULLY",0.404,OBC,Male,Up to 2013-2014,117,150,NA,45,25000,20000,3000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,40,70,0,0,2,5,NA,NA,0.4,No,0.4,0.4,0,0,0.8,0.4,0.4,0,0,0.8,NA,No,NA,NA,W P,Other reasons,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,31,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  II,0.2,Others,Male,During 2014-2015,97,150,NA,300,27000,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,50,100,80,0,2,3,3,NA,0.42,No,0.2,0.2,0.02,0,0.42,0.2,0.2,0.02,0,0.42,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,12,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI,1.31,Others,Female,During 2014-2015,90,100,NA,250,27500,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,5,45,90,75,0,3,4,3,NA,2.6,No,1.25,1.25,0.1,0,2.6,1.25,1.25,0.1,0,2.6,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,21,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  II,1,OBC,Male,During 2015-2016,95,150,NA,200,27300,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,45,90,0,0,2,3,NA,NA,1.7,No,0.85,0.85,0,0,1.7,0.85,0.85,0,0,1.7,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,40,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  II,1.08,Others,Male,Up to 2013-2014,90,150,NA,175,19190,28380,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,50,100,0,0,2,3,NA,NA,2.1,No,1.05,1.05,0,0,2.1,1.05,1.05,0,0,2.1,NA,No,NA,NA,MOOLATHARA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,42,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  I,0.497,Others,Male,Up to 2013-2014,100,150,NA,200,25300,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,60,85,100,20,3,3,3,2,1.12,No,0.45,0.45,0.2,0.02,1.12,0.45,0.45,0.2,0.02,1.12,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,48,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI I,1.08,Others,Male,During 2015-2016,78,100,NA,250,25000,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,40,70,90,0,1,2,3,NA,1.8,No,0.8,0.8,0.2,0,1.8,0.8,0.8,0.2,0,1.8,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,51,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  I,2,Others,Male,During 2014-2015,80,150,NA,200,70000,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,40,100,0,0,2,3,NA,NA,3.8,No,1.9,1.9,0,0,3.8,1.9,1.9,0,0,3.8,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,59,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  I,2,OBC,Male,Up to 2013-2014,80,150,NA,300,37800,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,50,100,75,60,3,7,5,5,4.2,No,1.9,1.9,0.3,0.1,4.2,1.9,1.9,0.3,0.1,4.2,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,62,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  I,1.25,Others,Male,Up to 2013-2014,98,100,NA,500,27500,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,5,40,90,100,0,3,7,7,NA,2.3,No,1.1,1.1,0.1,0,2.3,1.1,1.1,0.1,0,2.3,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,65,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  I,1.27,Others,Male,Up to 2013-2014,85,150,NA,175,25000,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,50,90,95,0,3,7,7,NA,2.55,No,1.25,1.25,0.05,0,2.55,1.25,1.25,0.05,0,2.55,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,64,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI,0.27,OBC,Male,Up to 2013-2014,100,100,NA,150,27500,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,45,100,80,50,3,8,6,5,0.65,No,0.25,0.25,0.1,0.05,0.65,0.25,0.25,0.1,0.05,0.65,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,67,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  I,0.44,Others,Male,During 2014-2015,90,150,NA,250,41200,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,45,100,75,0,3,5,4,NA,0.85,No,0.4,0.4,0.05,0,0.85,0.4,0.4,0.05,0,0.85,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,60,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI,2.02,Others,Male,During 2015-2016,80,150,NA,350,57500,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,40,100,80,70,3,7,5,5,4.15,No,1.9,1.9,0.15,0.2,4.15,1.9,1.9,0.15,0.2,4.15,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,SREEKRISHNAPURAM,SREEKRISHNAPURAM,22,Tube well,Deep Tube well,Owned by individual farmer,SREEKRISHNAPURAM,0.1,Others,Female,Up to 2013-2014,80,110,NA,50,15000,10000,0,Others,NA,0,0,Temporarily Not in use,2,Any other reason,NA,Other,Submersible pump,Electric,5,0,0,50,0,NA,NA,1,NA,0.1,Yes,0,0,0.1,0,0.1,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,SREEKRISHNAPURAM,SREEKRISHNAPURAM,21,Tube well,Deep Tube well,Owned by individual farmer,SREEKRISHNAPURAM,0.25,Others,Male,Up to 2013-2014,80,100,NA,50,15000,10000,0,Others,NA,0,0,Permanently Not in use,5,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,Yes,0,0,0.25,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KOZHIKODE,KODUVALLY,OMASSERY,7,Tube well,Deep Tube well,Owned by individual farmer,VENNAKKODE SCHOOL,0.607,Others,Male,Up to 2013-2014,90,300,NA,50,100000,10000,1000,Own savings,Others,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,90,0,NA,NA,2,NA,0.53,Yes,0,0,0.53,0,0.53,0,0,0.53,0,0.53,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,DEVIKULAM,SANTHANPARA,5,Tube well,Deep Tube well,Owned by individual farmer,PINAKKADAN ,1.315,Others,Male,During 2015-2016,240,150,NA,50,80000,30000,3,Government fund,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,5,NA,1.21,Yes,0,0,1.21,0,1.21,0,0,1.21,0,1.21,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,DEVIKULAM,SANTHANPARA,36,Tube well,Deep Tube well,Owned by individual farmer,SANTHANPARA ,1.214,Others,Male,Up to 2013-2014,129,15,NA,100,40000,20000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,150,0,NA,NA,2,NA,1.13,Yes,0,0,1.13,0,1.13,0,0,1.13,0,1.13,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,DEVIKULAM,SANTHANPARA,40,Tube well,Deep Tube well,Owned by individual farmer,POOPARA ,1.618,Others,Male,Up to 2013-2014,150,150,NA,150,80000,30000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,4,0,NA,NA,1,NA,1.53,Yes,0,0,1.53,0,1.53,0,0,1.53,0,1.53,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KASARGOD,KARADUKA,BEDADUKA,21,Tube well,Deep Tube well,Owned by individual farmer,`Kundamkuzhi,0.694,OBC,Female,Up to 2013-2014,87,150,NA,65,60000,12300,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Sprinkler,Submersible pump,Electric,5,0,0,85,0,NA,NA,5,NA,0.69,Yes,0,0,0.69,0,0.69,0,0,0.69,0,0.69,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,DEVIKULAM,SANTHANPARA,39,Tube well,Deep Tube well,Owned by individual farmer,9,1,Scheduled-caste,Male,Up to 2013-2014,105,150,NA,100,100000,50000,2000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,4,NA,1.21,Yes,0,0,1.21,0,1.21,0,0,1.21,0,1.21,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,THIRURANGADI,THENHIPPALAM,44,Tube well,Deep Tube well,Owned by individual farmer,THENHIPPALAM,0.388,OBC,Male,Up to 2013-2014,80,115,NA,40,28000,19000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,20,20,20,NA,2,2,2,0.78,Yes,0,0.39,0.39,0.39,1.17,0,0,0.39,0.39,0.78,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,CHITTUR,ELAPPULLY,2,Tube well,Deep Tube well,Owned by individual farmer,ERATTAKKULAM,2,Others,Male,During 2016-2017,85,100,NA,50,145000,30000,2000,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,7.5,30,40,0,0,4,6,NA,NA,2,No,2,2,0,0,4,2,2,0,0,4,NA,No,NA,NA,KUNNAMKATTUPATHY,Other reasons,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,25,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI II,1.67,Others,Female,During 2016-2017,85,150,NA,100,75600,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,5,60,75,80,7,2,2,2,2,3.9,No,1.6,1.6,0.4,0.3,3.9,1.6,1.6,0.4,0.3,3.9,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,17,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI II,0.31,OBC,NA,Up to 2013-2014,80,150,NA,250,26819,0,1,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,52,80,70,80,2,2,2,2,0.58,No,0.25,0.25,0.03,0.05,0.58,0.25,0.25,0.03,0.05,0.58,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,37,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI   II,0.04,Others,Male,Up to 2013-2014,85,100,NA,250,22500,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,5,40,80,70,0,2,3,3,NA,0.1,No,0.04,0.04,0.02,0,0.1,0.04,0.04,0.02,0,0.1,NA,No,NA,NA,MOOLATHARA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,20,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  II,1.74,OBC,Male,Up to 2013-2014,80,150,NA,150,35000,0,0,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,65,100,70,50,3,4,3,2,3.9,No,1.7,1.7,0.3,0.2,3.9,1.7,1.7,0.3,0.2,3.9,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,39,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  II,0.99,Others,Male,Up to 2013-2014,90,150,NA,200,65000,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,60,80,0,0,2,2,NA,NA,1.8,No,0.9,0.9,0,0,1.8,0.9,0.9,0,0,1.8,NA,No,NA,NA,MOOLATHARA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,49,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  I,0.485,Others,Male,During 2014-2015,80,150,NA,200,25000,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,40,80,80,50,2,3,3,2,0.88,No,0.4,0.4,0.05,0.03,0.88,0.4,0.4,0.05,0.03,0.88,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,52,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  I,0.7,Others,Male,Up to 2013-2014,96,150,NA,200,25750,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,60,100,90,90,2,3,3,3,1.23,No,0.6,0.6,0.03,0,1.23,0.6,0.6,0.03,0,1.23,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,56,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  I,0.4,Others,Male,Up to 2013-2014,85,150,NA,250,27400,2700,0,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,45,90,90,80,3,5,5,4,0.6,No,0.3,0.3,0,0,0.6,0.3,0.3,0,0,0.6,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,PALAKKAD,KUZHALMANNAM,THENKURUSSI,61,Tube well,Deep Tube well,Owned by individual farmer,THENKURISSI  I,1.1,OBC,Male,Up to 2013-2014,97,150,NA,300,28750,0,0,Bank loan,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,5,45,100,80,0,3,7,7,NA,2.15,No,1.05,1.05,0.05,0,2.15,1.05,1.05,0.05,0,2.15,NA,No,NA,NA,MALAMPUZHA,Water available but not adequate for irrigation,No,NA,Deep Tube well
